strain_id,strain_name,temperature,size,control_size,log2_ratio,z
TS-5E7,tpi1-1670,27,1.3164015978979096,1.1946290589623174,0.14002579199313359,0.723198628028964
TS-5M20,brl1-k405i,23,0.8336497387422128,0.7023474958846528,0.2472240084394616,0.723933257545491
TS-2C12,rsc4-2,23,1.1609803542263404,0.9781061553823083,0.2472573714269583,0.7240158539455279
TS-5J18,dis3-1,27,0.8979838974220873,0.8142651802995168,0.1411743476836069,0.7266908062354264
TS-3O16,neo1-2,27,1.0636974432454558,0.9643331020998451,0.14147040035000505,0.7275909529833255
TS-3N8,sec8-6,27,1.0473244122520151,0.9488984108312019,0.14236855863003625,0.7303217990341481
TS-2C16,prp4-1,30,1.5256601344835885,1.2904087428061257,0.2415882579001961,0.7337128727469527
TS-2M22,esa1-d414,30,0.8842755178173436,0.7478685786709376,0.24168142218541339,0.73389844457165
TS-5B11,esp1-1,23,0.9905435165812226,0.8321492779156038,0.25135028283842364,0.7341486320215419
TS-2B2,rnt1-ts,30,0.9514591423798576,0.8045661130941266,0.24190304954662514,0.7343398990810366
TS-3E3,hys2-ts,23,1.3021923223032121,1.0935393322196933,0.2519162881728509,0.7355498855222957
TS-3N14,prp6-ts,30,1.5575292608334332,1.3142191617343817,0.24503623716166797,0.7405808243614367
TS-5E9,gfa1-97,33,1.3323947469368642,1.4300225673879612,-0.10200895171060959,0.7418336986701408
TS-1H7,pfy1-4,30,0.8526893881809356,0.7190139267946605,0.2459691357234954,0.7424390438279649
TS-2M10,ded1-199,27,1.4242136738808049,1.2862670172309236,0.1469645822239026,0.7442959872811916
TS-5M22,nse1-16,33,0.5637985507694137,0.6045188042219284,-0.10059021365536068,0.7473689922606815
TS-3K3,sgt1-3,23,0.9692335097370153,0.8110440322396042,0.2570350140595417,0.7482222617912989
TS-3F4,cdc36-16,23,0.9878210311172425,0.8265727219880851,0.25707944298473584,0.7483322540178317
TS-3C14,pik1-104,33,1.2005432381364796,1.2870025661023177,-0.10031949399690172,0.748425221622231
TS-2N11,rho3-1,23,0.8089223705827656,0.676605494073584,0.25765149408517607,0.7497484749584225
TS-4N5,tfb3-ts,30,1.048329994268716,0.8804114178868332,0.25181691586634036,0.7540871043374866
TS-1J6,spt16-ts,27,1.1395819594280134,1.0265686314984528,0.1506606696840897,0.7555339239217088
TS-2G21,mtr4-1,23,1.533245756354371,1.2796497380699454,0.260821338024647,0.7575960245252863
TS-3H11,cof1-5,33,1.3005824149720273,1.391453482794145,-0.09742761301079444,0.7597080727643314
TS-3I8,cdc24-11,23,0.7548888746467461,0.6294339401612635,0.26217122506806445,0.760937925793982
TS-3J5,dam1-9,27,0.9477675832725303,0.8519835106162571,0.1536906968868339,0.7647467074638383
TS-3C14,pik1-104,30,1.4201941275943712,1.187872330308702,0.2576884932943444,0.7657825661190678
TS-1M9,ccl1-ts4,27,1.162878656226494,1.044834048532851,0.15441273088136803,0.7669420484481295
TS-3N13,tip20-5,27,1.2871535552147102,1.1556558049765357,0.15545964589445974,0.7701251886502651
TS-5B17,yip1-40,30,1.06274874026423,0.8857548435877749,0.2627940709035348,0.7759522502513745
TS-3I6,cdc21-ts,23,0.8031075776181462,0.6666363078984979,0.26865658713652857,0.7769936689987484
TS-3H9,pfy1-13,33,0.9900567913609979,1.055800276813664,-0.09274468839177702,0.7779787905566198
TS-3J5,dam1-9,33,1.0068693460753242,1.073661350207861,-0.09265361564135147,0.7783341164815418
TS-4D17,pol1-12,30,1.1748168660287086,0.9770973179726561,0.2658368700783763,0.7820131328497468
TS-1J6,spt16-ts,23,1.2560562314343588,1.040151553347019,0.27208346446570064,0.7854775534466145
TS-5C7,sub2-1,27,0.9878836358122592,0.8825669596350905,0.162617951175947,0.7918899823877923
TS-3G17,mob2-24,30,0.9961164547069948,0.8254932865522984,0.27102800119397885,0.7923532290692298
TS-2G18,taf1-2,23,0.942061565589273,0.7785220405351196,0.2750512963191457,0.7928249837998939
TS-4L20,met30-9,30,1.0585547516432863,0.8770145716532091,0.2713949647369131,0.7930841754195498
TS-3L19,apc2-8,23,1.2863511573038617,1.0624799674797223,0.27582526384571415,0.7947410871298586
TS-5I6,gpi19-2-xh,30,1.215589713542919,1.0048426843969176,0.27466182811439066,0.7995913664164204
TS-4D5,cdc31-1,30,1.3004775484385211,1.0742451299577445,0.2756948952260872,0.8016491093433942
TS-1M18,alg1-1,27,1.07213407911588,0.9556903846650385,0.1658537353906476,0.8017283691626956
TS-2F22,spc29-3,27,1.3589640606356557,1.2105186931921772,0.16686892733943662,0.8048150555361497
TS-4M6,mob2-20,30,1.4367542032817242,1.1844294805310784,0.2785995750651812,0.807434875172493
TS-4O5,tfb3-ts,30,1.231289552596486,1.0143541752058656,0.2795835362170021,0.8093948050528
TS-1O4,rsp5-1,23,1.3875172399389837,1.1409834394526035,0.28220538039737475,0.810536275106804
TS-2N19,tsc11-1,30,1.5935428456101963,1.3085373149742694,0.2842630264236186,0.8187157753610076
TS-1N8,sec8-6,23,1.1036472894704152,0.9043885383350901,0.2872357687113809,0.8229899549688242
TS-3K18,ipl1-1,23,1.471480427398576,1.2054070206691185,0.28772634015980525,0.8242044575850762
TS-1K4,dbf2-1,27,1.175538831887157,1.04236749755639,0.1734425142818215,0.8248020158976646
TS-3L20,ceg1-34,23,1.664841598244915,1.3630867540303282,0.28848835005182744,0.8260909575239606
TS-1O16,neo1-2,27,0.9397829369692148,0.8319457354618469,0.1758182475097283,0.8320254216686517
TS-1L6,orc3-70,23,1.0677611114225096,0.8703395974450642,0.29490792555595846,0.8419838336178231
TS-3N14,prp6-ts,27,1.4327228670988963,1.2638626847636156,0.1809063949780762,0.8474959102549813
TS-2M19,lst8-6,27,0.7340075408841722,0.6461902695603892,0.18380915103550263,0.8563217264748672
TS-5L16,brl1-c371r,30,0.8907724691803365,0.7219318351412899,0.3031564723517444,0.8563492013839494
TS-3G23,mex67-ts5,30,1.0959448620592016,0.8875231615291738,0.30428763161125516,0.8586023318332549
TS-1D21,act1-119,27,0.8093593921669844,0.7120739224652555,0.18472909744191707,0.8591188192220808
TS-1I22,cmd1-3,27,1.1157412772736182,0.9812756667285666,0.18525442050730723,0.8607160615460918
TS-2I23,mps2-2,30,0.7507322529734122,0.6073051821204718,0.3058314073237107,0.8616773436279124
TS-5H7,gpi19-2-xh,30,1.4136515192296397,1.142205755434764,0.3075797129816971,0.8651597539778091
TS-4F20,act1-121,30,1.3636743428070375,1.1007450583872074,0.30899352137124475,0.8679758868125002
TS-1E20,cdc3-3,23,0.951963245926628,0.7698462030231167,0.3062997688410286,0.8701865011764203
TS-3L19,apc2-8,27,1.3259905521434918,1.1632585732784322,0.18888345688501565,0.8717501296838501
TS-3I9,cdc15-1,30,0.8984368605336317,0.7242270423551238,0.3109364498573253,0.8718459619553268
TS-2B12,bms1-1,30,1.0380435500059566,0.8355572510983598,0.31302270680726724,0.8760015298114588
TS-1H8,ssc1-2,23,0.8255019770031558,0.6652186593426339,0.3114009297594463,0.8828153920367421
TS-2M17,rsp5-3,23,1.9451840896170878,1.5669095318329975,0.31196690653735365,0.8842165748404177
TS-2G18,taf1-2,27,0.6920642259715388,0.6050101503981923,0.1939165934261152,0.8870533578031017
TS-1J21,sly1-ts,23,1.0190472722624722,0.819311635390022,0.31470225986480554,0.8909884605325717
TS-2M17,rsp5-3,27,1.470762402939106,1.2844466332532918,0.1954030251120817,0.8915728463940192
TS-4D4,cdc31-1,30,1.2779822733932484,1.022866468920595,0.32122185240923073,0.8923332217980161
TS-3O16,neo1-2,30,1.2795537724030135,1.0231711810033646,0.32256499253302007,0.8950085921184627
TS-3O13,qri1-ts1,23,1.0344965471142136,0.829589616764485,0.3184246451494747,0.9002039309425383
TS-3K10,dbf4-1,23,0.7897563269278555,0.6332704299363644,0.3185407401358064,0.9004913460888669
TS-3C3,tcp1-1,23,1.4453215663896697,1.1586948530833379,0.31886514343520006,0.9012944679523587
TS-3I10,cdc24-4,23,0.8445644510144369,0.6770498206711564,0.3189032661866289,0.9013888480502991
TS-5E9,gfa1-97,23,2.182789009786788,1.7496788374276637,0.31906619281917264,0.9017922038145146
TS-5D8,gfa1-97,33,1.1332032529601428,1.1817751344593943,-0.06054366847243558,0.903613045949266
TS-2D20,cdc45-27,27,1.543153748892798,1.3437757667121166,0.19957552023808334,0.9042592983148564
TS-2I19,gcd10-506,27,1.0460577817228698,0.9103512974568897,0.2004467048907811,0.9069081311778949
TS-4B18,arp2-14,30,0.986404518964312,0.7843914591828578,0.33056791908846916,0.9109494398408563
TS-3D5,gaa1-ts,33,1.3048905998828533,1.3587272215725261,-0.058322610525454274,0.9122786398357909
TS-1L2,dpb2-1,27,0.850391902714146,0.7381005937324241,0.20428460253539663,0.91857724102109
TS-1H14,orc2-3,23,1.128899379501824,0.8994251162510665,0.32780922358695147,0.9234372338617072
TS-2D16,tfa2-45,23,0.8282327131432232,0.6597640640330946,0.32804151455591335,0.9240123141898471
TS-1G22,bet2-1,30,1.2823606458534262,1.0150107951496823,0.3372773551344539,0.9243138131824257
TS-2D23,lcb1-5,23,1.15638831241976,0.9210359739171055,0.3282646447836556,0.9245647153665324
TS-1G23,sec53-6,23,0.9762737075847135,0.7775675551598673,0.3282798960447055,0.9246024727543823
TS-5B17,yip1-40,23,1.1847932154960705,0.9431889358082659,0.32898539596125503,0.926349071536613
TS-2F22,spc29-3,23,1.429854963356591,1.1369620133807905,0.33065877137579625,0.930491829590429
TS-3G10,act1-3,23,0.836323009824951,0.6640633494128666,0.3326946380530533,0.9355320034811246
TS-3N11,cet1-1,27,0.7458109161247918,0.6448124529583584,0.2099000126314614,0.9356508691616162
TS-1B8,pre3-2,27,1.007285480480413,0.8705032581915075,0.21052851812441398,0.9375618371741697
TS-1K7,gdi1-1,23,1.2235300988729114,0.9705309902391424,0.33417267166349807,0.9391911558687314
TS-3K21,spc34-ts,30,0.9680225477209288,0.7606424328143534,0.3477816013528582,0.9452369827561986
TS-3O16,neo1-2,33,1.2733005506509392,1.3169660414751374,-0.04864139508954186,0.950050495995418
TS-3J21,sly1-ts,27,1.339959167745879,1.1547116873101528,0.21463908792198694,0.9500600054234702
TS-5D6,tpi1-1670,30,0.8775786489898774,0.687783473382815,0.3515286169220195,0.9527005780032107
TS-3D7,cdc48-3,23,0.9560555870730769,0.7554857187112398,0.33964996113634305,0.9527512242667316
TS-2I13,nnf1-48,27,1.8145564655493167,1.5601110595962648,0.21795525126074763,0.9601427845492412
TS-3G3,taf12-l446a,23,1.4205984892045562,1.119592974574199,0.3434972157062964,0.9622758322633925
TS-4H17,pre2-v214a,30,0.8750419562880573,0.6805345812265039,0.3626366020344076,0.9748263213737569
TS-5L3,ura6-6,23,0.7907129346138169,0.6207670816141088,0.34905202611898756,0.9760278184433181
TS-1G7,sec15-1,33,1.0674963901145116,1.097348977423564,-0.03978753518355797,0.9845943737802009
TS-5M12,brl1-3231,27,0.7994778731349832,0.682417880395887,0.22837170685712946,0.991813969084732
TS-5M10,brl1-2221,30,1.3809508279305083,1.0661896267615298,0.37316705950484924,0.9958017005454118
TS-1I22,cmd1-3,23,1.009474967135982,0.787134531433173,0.3588826337274653,1.0003653511272754
TS-2D14,bbp1-1,33,0.8064740430027796,0.8266146078039434,-0.03558240103423179,1.0010009627329768
TS-4D3,ydr196c-1,30,1.3432247911162087,1.0346815982361857,0.3764818603684284,1.0024043771325655
TS-2M19,lst8-6,33,0.7341610222567873,0.7521602113960766,-0.034938767720405654,1.0035121376066607
TS-1K2,cmd1-8,27,1.2849304029903215,1.0931994856972693,0.23311384287302056,1.0062324114677486
TS-2D4,pcf11-ts2,23,0.9246571382771664,0.7178336500305599,0.3652240124108938,1.0160646361680288
TS-1G21,cog3-2,30,0.8173094215203145,0.626548513972502,0.3834024072395652,1.0161892573340918
TS-3H7,pfy1-4,30,1.2558930432393574,0.9626589301083294,0.3835819684045711,1.0165469211422478
TS-5B10,esp1-1,23,1.0067132903576035,0.7810991011031221,0.36603397163417173,1.0180698437660005
TS-3E9,taf13-1,30,1.3689061614916684,1.047892999558598,0.385499859840239,1.0203671255527516
TS-1O9,cdc27-1,23,1.0545963232993405,0.8170826425916359,0.3680972004174065,1.0231777577369694
TS-2K13,spc42-10,30,1.138418375776931,0.8700208350198497,0.3878699076069386,1.02508796989413
TS-2B8,sen2-1,30,1.9128379408430491,1.461333106446034,0.38840627602330546,1.0261563499659905
TS-3N11,cet1-1,23,1.2420165422128011,0.9610153200234324,0.3700190923356928,1.0279357655060914
TS-2O4,ulp1-333,27,0.8514981497222913,0.7206961475929863,0.24058151476822948,1.0289378329477588
TS-1L2,dpb2-1,23,1.006132385757004,0.7768530077926616,0.37306428055512303,1.0354747062075056
TS-1I3,cdc12-td,23,1.135618946832268,0.8758853744658632,0.37462717156567293,1.0393439391751522
TS-4B5,cdc5-1,30,1.2320841349643972,0.9363952127415381,0.3958743407030951,1.0410318184607568
TS-1N23,spc110-221,23,0.9903525254331447,0.7631207989997382,0.3759873375775681,1.0427112879788578
TS-2I9,mps3-1,30,1.5964080338726698,1.212376917924785,0.39696252999375103,1.0431993580046097
TS-3K18,ipl1-1,27,1.2635541161680215,1.0654535079301684,0.24599858569884928,1.0454084117831446
TS-3J21,sly1-ts,33,0.8762602400908981,0.890847114233448,-0.023815765641704803,1.0469092128356066
TS-1J13,prp19-1,23,0.8205584631574674,0.6309123067323987,0.37911379192596617,1.0504514183878286
TS-3I6,cdc21-ts,33,0.956024327019088,0.9703348651934085,-0.02143315634053542,1.0562051092449065
TS-1N9,myo2-14,30,1.2725870400425756,0.9612218359846619,0.404786287677643,1.058783323319262
TS-5J19,dis3-1,30,0.8717945947008975,0.6579413539364243,0.4059754833895658,1.0611520552605764
TS-1O16,neo1-2,33,0.8507040633361118,0.86218187896082,-0.019332638326556347,1.0644004091852848
TS-3G8,act1-101,27,1.1457311460048196,0.9602824552088114,0.25471350580000685,1.071906085601453
TS-3D14,sec4-8,27,1.270943023958459,1.0628263442236194,0.2579712370552119,1.08181120225039
TS-3I2,cdc14-1,23,1.7940765084145938,1.3659646638518654,0.3932960509686291,1.0855622891223593
TS-1L18,abd1-8,30,1.1798525261690622,0.8823490367727753,0.4191439484974003,1.087382021956786
TS-2J17,yhc1-2,30,1.956957535767166,1.4599738590014475,0.42264481971993206,1.0943553278677458
TS-3H9,pfy1-13,30,1.0799018082068705,0.8055376609804243,0.42283069643508886,1.094725571476871
TS-1L18,abd1-8,23,1.6066445664687596,1.2182665905340702,0.3991923070313033,1.1001595887353113
TS-5M12,brl1-3231,33,0.8813107597547671,0.8874147353152215,-0.009956564307100702,1.10098173738207
TS-2M18,ded1-95,23,1.667564507191151,1.263278253100645,0.4005424394373515,1.103502097445712
TS-4M5,mob2-19,30,1.2372363401158906,0.9199987846454698,0.4273770487716528,1.1037813474842326
TS-2K18,stu2-10,27,1.7916031519777083,1.4907380261271257,0.265208109756856,1.1038148798615381
TS-1G20,act1-136,23,1.1640335949692526,0.8816748495160496,0.4007743969034799,1.1040763521243666
TS-1J5,dam1-9,27,1.0958532734083852,0.9106176707808584,0.26711050717659357,1.1095991103210123
TS-1J5,dam1-9,23,1.0648587926579662,0.8050097472790292,0.4035402476559495,1.1109237399734277
TS-5I6,gpi19-2-xh,27,1.3903704747813528,1.1545570860327097,0.26810865205844614,1.1126339651671548
TS-5F11,ask1-3,23,0.9186037980087364,0.6921064969319577,0.40839731047847677,1.1229483197246681
TS-2I19,gcd10-506,23,0.8554891197363683,0.6444655770278738,0.40859099286697603,1.1234278171929977
TS-2B8,sen2-1,27,1.73470686809234,1.4355027678578904,0.27311845014675135,1.127866232829811
TS-1H8,ssc1-2,27,0.9181655943567569,0.7590563695910182,0.2745144117528307,1.132110647565852
TS-5L16,brl1-c371r,33,0.8834521516040469,0.8837811199597827,-5.370511334666758e-4,1.137732546104744
TS-2J17,yhc1-2,23,2.373672546495221,1.7787315030713842,0.4162518432731544,1.1423937046104229
TS-3B4,tys1-1,30,1.6715642459740923,1.2258166648767514,0.4474241998688724,1.1437128126419385
TS-5B11,esp1-1,27,0.9212560852963391,0.7594754766373378,0.2785655082968235,1.1444279876657275
TS-1G8,act1-101,23,1.1765382347712716,0.8797253446648591,0.4193817564780856,1.1501423980744232
TS-3B4,tys1-1,33,0.9320682359360754,0.9303533291990065,0.0026565655531376256,1.1501926375998606
TS-5L11,brl1-2221,30,1.0938345077445315,0.7995526680471284,0.452080967186079,1.152988521742588
TS-3J18,pol1-17,30,2.1117618762727695,1.5431994624718945,0.4524974498680424,1.1538181041417508
TS-5M10,brl1-2221,23,0.9083964478377764,0.678423482454307,0.42108212808662676,1.1543519903240473
TS-1D14,sec4-8,27,1.202086940384036,0.9886360865427509,0.2820038596597508,1.1548822789076496
TS-5I16,med6-ts,27,0.7969800952441238,0.6553190901400455,0.2823070075721386,1.1558039987178046
TS-1M18,alg1-1,23,1.0916880363621995,0.814793359134901,0.4220096146677242,1.156648159175495
TS-3I16,cdc31-5,30,1.8001000918240138,1.3117427444907204,0.4565624816316143,1.1619151486267676
TS-2D2,pcf11-2,23,0.9944313976050229,0.7394968333452707,0.4272778703031067,1.1696907246831438
TS-2F3,lcb1-4,23,0.927123384741072,0.6882960752326258,0.4296780796992167,1.1756328980413595
TS-3F17,tem1-3,23,1.6685535194697683,1.237884016809634,0.4306917349353286,1.1781423937329445
TS-3C16,pik1-139,23,1.014877048745615,0.7518749593990968,0.43269057832803876,1.1830909094643876
TS-2K9,spc42-11,23,0.9824461291101219,0.727551974217297,0.4332765469086564,1.1845415857654389
TS-5I15,cct6-18,27,0.7512602137329046,0.6134725461201764,0.29227079205982526,1.186098838863909
TS-5H4,spn1-k192n,33,0.9852005936002968,0.9757434263774187,0.013914239724197175,1.194115144261973
TS-5H4,spn1-k192n,30,1.533609693465001,1.0976446701065765,0.48248290000849314,1.2135454415432032
TS-1J21,sly1-ts,27,1.280916949899203,1.039319591955121,0.3015114073206251,1.2141948863570622
TS-5I6,gpi19-2-xh,33,1.0094137173348856,0.9953103303879226,0.02029724970942154,1.219018849444796
TS-3N21,ils1-1,33,1.5155882492608923,1.4929491193498374,0.021711417697165895,1.2245363126365025
TS-1G22,bet2-1,23,1.448150850893168,1.060434575438619,0.44951985640911285,1.2247549776133724
TS-5H7,gpi19-2-xh,27,1.5058460316318558,1.218717582556946,0.3051878518036746,1.2253730986174391
TS-3F12,sec11-2,23,1.0433266578064284,0.76323006892393,0.4509502695198449,1.2282962364267116
TS-1H2,krr1-17,27,1.151538754034445,0.9309153854469772,0.3068113289841814,1.2303092733937084
TS-3L12,cdc35-1,23,1.2405755767404698,0.9058143509488354,0.4536793523979498,1.235052598432843
TS-2D20,cdc45-27,30,1.7806311894819828,1.264944292392516,0.49328185245281014,1.2350556297579152
TS-3E7,rmp1-ts,23,1.2523644101955442,0.91294181563567,0.4560167690246219,1.2408393163869398
TS-1G8,act1-101,27,1.2432877629953183,1.0015356174003245,0.3119185161048159,1.2458376519537901
TS-1C21,cdc25-1,30,0.8721663545662621,0.6145931569293129,0.5049023181383062,1.258202171547639
TS-3M16,ndc1-4,23,1.3258288906780809,0.9616637019183322,0.4632490226926347,1.2587441313316576
TS-3I22,cmd1-3,27,0.8481605198851057,0.6807569828142314,0.3171556317030758,1.2617610774425716
TS-3M7,yhc1-8,23,1.1898454948677242,0.8612541526614834,0.4662170524512561,1.2660920516367171
TS-1K6,dbf2-2,23,1.2057479126156267,0.8708666092953798,0.46935864338048905,1.2738696555209261
TS-2K13,spc42-10,33,0.7669561715948512,0.7482678609624853,0.035584627650383865,1.2786634926681975
TS-4F18,act1-159,30,0.918228963497085,0.6408653030750683,0.5187647854055665,1.2858145053898884
TS-5G4,rsc8-ts21,27,1.2037821295507158,0.958168255819715,0.32919266375855427,1.2983596171244471
TS-3J9,dam1-1,27,0.9725712226631897,0.7732751206080575,0.3307838812004979,1.3031977063164553
TS-5C7,sub2-1,23,1.2667731702045288,0.9065628696287691,0.4826339910860465,1.3067352953208784
TS-2K2,pkc1-3,33,1.4749766603495078,1.4314646108473872,0.04319714888198544,1.3083642114338947
TS-1L12,cdc35-1,23,1.0068914369594375,0.7194903137923088,0.4848037432014463,1.3121069279938262
TS-5L21,brl1-k405i,33,0.8676626194931718,0.8408893343000685,0.045212936821736265,1.3162289317897848
TS-2L9,dbp5-1,23,1.1086236458028398,0.791178397938971,0.486642535279452,1.3166592063554274
TS-3M3,yhc1-6,23,2.3717454270385443,1.6914962079337745,0.48762476125561854,1.319090892956098
TS-3E23,rpo21-1,27,1.2730267700168874,1.0071329424048934,0.33797870745655995,1.3250735419064121
TS-5E7,tpi1-1670,23,1.568931251293053,1.1169279978068298,0.4902087407947366,1.325488024139905
TS-5B17,yip1-40,27,1.1882642272909205,0.9395883181409944,0.3387228633582272,1.3273361444459042
TS-1G13,sec3-2,33,1.1077868058307276,1.0707933135966925,0.04899572641183978,1.3309877175254583
TS-1N9,myo2-14,23,1.169468094835385,0.830844237225669,0.49315229164471347,1.3327753422662456
TS-5B19,rse1-1,27,0.826471685975542,0.6517812296678807,0.34253081063371066,1.3389141903317952
TS-3N21,ils1-1,30,1.8131066412186831,1.2409960674125662,0.5469285584628194,1.341913285565252
TS-3I3,nut2-ts,27,1.4190876271190838,1.1181265463056018,0.3438528374211225,1.3429338065973824
TS-1H4,krr1-18,23,1.0028545077111108,0.7073152158668119,0.5036270137105306,1.3587075023915614
TS-5I4,spn1-k192n,30,2.134702818253114,1.4525401803020543,0.5554254300692048,1.3588380112210054
TS-4E3,ydr196c-1,30,1.6599006416031432,1.1287188234958863,0.5563698484320333,1.3607191767176239
TS-3L20,ceg1-34,27,1.4248731447526921,1.115250308221183,0.35343782861832373,1.3720769275149294
TS-2D6,rrs1-124,27,1.247629288146209,0.9728323813942737,0.3588935092369544,1.3886648989261807
TS-2K9,spc42-11,30,1.4077407562927997,0.9473304490667369,0.5713922131149052,1.3906418838898986
TS-3J9,dam1-1,33,1.417824002028285,1.3559036589964983,0.06441913759710176,1.3911631027998583
TS-2M18,ded1-95,27,1.5801347028864754,1.2235027456468117,0.3690035999715864,1.4194045825320234
TS-5I5,spn1-k192n,30,2.1832513577815886,1.450322118206167,0.5900714852743917,1.4278487020452866
TS-2L9,dbp5-1,30,1.4633617674278474,0.969855855029606,0.5933940627275122,1.4344668686446025
TS-3N21,ils1-1,27,1.5447021402661578,1.1896861197819688,0.37671981539472227,1.4428656994465543
TS-3J5,dam1-9,23,0.9040392998920138,0.6221890965819191,0.5389600961211147,1.4461812458508123
TS-5H14,cct6-18,30,1.2661451953730816,0.8355258706503448,0.5996277314068561,1.4468835717694883
TS-3N16,cdc20-3,23,1.0247643271746392,0.703709839694862,0.5421753474855667,1.4541412101059217
TS-5C15,yip1-4,30,0.9943741579299602,0.6543817473209346,0.6035809243918674,1.4547578471304676
TS-3E8,ceg1-c354,23,1.6118051429569178,1.1056568326756584,0.5437326900168599,1.457996706761365
TS-1I4,cdc14-3,23,1.9029665137551988,1.3029889970663227,0.5463903668721,1.4645762896217391
TS-1N5,rio2-1,27,1.022730920139381,0.7835227245861612,0.38433653835660575,1.466024309997855
TS-4D13,swc4-4,30,0.9684845216339338,0.6317804586221194,0.6162262982120121,1.47994588016601
TS-3G20,act1-136,27,1.1068553902120037,0.8440111593391624,0.39109218112158406,1.486564810236708
TS-3D4,dpb11-1,23,1.7701739909755019,1.2017381127929263,0.5587300895436945,1.4951256122874013
TS-5I14,cct6-18,30,1.258708000597475,0.8154455280282769,0.6262209300042768,1.4998539603336836
TS-3E13,med11-ts,33,1.4875938565741549,1.3941570067463749,0.09358115242878198,1.5049404933391817
TS-2N8,smd1-1,30,0.9701267656054868,0.6263420041019727,0.631141028390786,1.5096541926131033
TS-5M10,brl1-2221,27,1.2587449950992378,0.9545653827292526,0.3990335995618238,1.510710655871738
TS-1B3,pap1-1,23,1.1963524012451479,0.8082767844891211,0.565663207798891,1.5122898608117825
TS-1J18,pol1-17,30,1.8624863461100278,1.19895652172554,0.6354076410042319,1.518152761416671
TS-3G8,act1-101,23,1.0650028134072704,0.7172588133765057,0.5702258776934966,1.523585615063057
TS-5H15,cct6-18,30,1.160390591463715,0.7452049755872967,0.638832030152063,1.5249737244193398
TS-2K18,stu2-10,23,1.8950712387156439,1.2752608731373405,0.5714226829180662,1.5265485332700834
TS-3G8,act1-101,33,1.4609187109245425,1.3634499819071746,0.09960707026853678,1.528450981601702
TS-5B7,sub2-1,23,1.0619395034710548,0.7132058766895287,0.57424466481381,1.533534884404877
TS-2F2,tap42-11,30,1.4911980024459244,0.948332115541015,0.6529521557713212,1.5530992820835425
TS-1H7,pfy1-4,33,0.8441768993891794,0.7838470579347575,0.10696001193974765,1.5571389347821312
TS-5B7,sub2-1,27,1.0373120191059508,0.7766993376645106,0.4173751137283176,1.566477943933631
TS-3L12,cdc35-1,27,1.3201788832187666,0.988025297483319,0.4180768061041745,1.5686114363214478
TS-4M17,hts1-1,30,2.2133294725122297,1.399276487683828,0.6614992481196867,1.570124041295129
TS-4E5,cdc31-1,30,1.8098076030082881,1.1437571899077126,0.6620091051569885,1.5711396139528944
TS-1K5,sec10-2,33,1.2670282669494621,1.1729322223132659,0.11131992716994667,1.574149411620851
TS-1N23,spc110-221,27,1.3176004658376694,0.980342723394657,0.42651720319660746,1.5942744242153448
TS-5H16,med6-ts,30,1.3180146122373138,0.8258511567530122,0.6743474460946206,1.5957160751600572
TS-2K13,spc42-10,27,1.155984358274757,0.8585260298804038,0.42914485871419633,1.6022637985301706
TS-3H9,pfy1-13,27,1.0707347782665693,0.7937031016255599,0.4318827957889939,1.6105884834040347
TS-1K6,dbf2-2,27,0.9961141875901012,0.7366539488099415,0.4352730694655896,1.6208965946654674
TS-2K9,spc42-11,27,1.116664164246149,0.8238155823326099,0.4387561200542503,1.6314867936942272
TS-1C2,kin28-ts,23,1.505819824679733,0.9835364286866697,0.6144478920041211,1.633065594480311
TS-2F12,cef1-13,27,1.1205045988990998,0.8259786327748573,0.4399262978805902,1.6350447139036912
TS-5L17,brl1-c371r,30,1.0508920998661928,0.648803564919249,0.6956758278677152,1.6381995946143846
TS-5K15,sgv1-80,27,1.3688998777370842,1.0040098687647165,0.4472051814807245,1.6571761254552644
TS-2L9,dbp5-1,27,1.2438546405599264,0.9111582813278747,0.44900195460940673,1.662639205751663
TS-5I14,cct6-18,33,0.9057485107137355,0.8252595718091816,0.1342470285607756,1.6636009047339118
TS-1I16,cdc31-5,23,1.2610810253950286,0.8136839560721659,0.6320576270363238,1.6766618317599338
TS-1F11,nbp1-1,33,1.4416503870595196,1.3102632884714343,0.13785456602486282,1.6776759335447051
TS-3I2,cdc14-1,27,1.4272583437559234,1.0416534223096552,0.4543337348699021,1.6788504587033377
TS-2K7,tcp1-2,30,1.737111873871541,1.0573280996494825,0.7162141488703285,1.6791094099560457
TS-5I6,gpi19-2-xh,23,1.32814931603087,0.8563081550148431,0.6331555311663812,1.6793799015592084
TS-2O12,scd5-pp1d2,23,1.6809134256514882,1.0820686533170452,0.635405889755287,1.6849510908375687
TS-3G6,cdc2-2,23,1.6289820577000975,1.0484021476400847,0.6357294584836625,1.6857521465622987
TS-2F10,tfb1-1,33,1.0853208330747945,0.9849370448926404,0.1400046174728098,1.6860644912175773
TS-5B10,esp1-1,27,0.9060946083496861,0.6585730619985274,0.46025835828635087,1.6968642484986705
TS-5H4,spn1-k192n,23,2.425201923273497,1.553753530529212,0.6423138393462003,1.7020530295623935
TS-5J19,dis3-1,27,1.1464493963500648,0.8322759343135745,0.46199135180557316,1.7021334071907273
TS-1F10,cdc37-1,23,2.2850366557570014,1.4593700127530345,0.6468358753537834,1.713248186923539
TS-2G6,srb4-2,33,1.284609766966276,1.1590764769657835,0.14834224835839346,1.7185942697982821
