A,n_a,P_a_est,ci95_a,Q,n_qa,P_qa_est,ci95_qa,P_q_diff,P_q_diff_ci95,P_q_diff_upr,P_q_diff_lwr
dot1,47,0.9945553541666592,0.025699943454948044,top3,5,0.9855168543602175,0.20286480986837127,-0.009038499806441669,0.20448622979682018,0.19544772999037852,-0.21352472960326185
dot1,47,0.9945553541666592,0.025699943454948044,trm10,2,0.9468339922843492,0.23573835894436504,-0.04772136188231002,0.23713511121588432,0.1894137493335743,-0.28485647309819434
dot1,47,0.9945553541666592,0.025699943454948044,ubc13,4,0.9263205008981503,0.12324661148952493,-0.06823485326850887,0.12589763435917858,0.05766278109066972,-0.19413248762768745
dot1,47,0.9945553541666592,0.025699943454948044,vps41,3,1.124658955530437,0.31877219239015603,0.13010360136377774,0.3198065004574081,0.44991010182118585,-0.18970289909363036
dot1,47,0.9945553541666592,0.025699943454948044,wss1,4,0.9673119983614822,0.07594901646139433,-0.027243355805177005,0.08017942501066389,0.05293606920548688,-0.10742278081584089
dot1,47,0.9945553541666592,0.025699943454948044,xrs2,4,1.0940050391360676,0.14575535692972996,0.09944968496940843,0.1480037538959756,0.247453438865384,-0.04855406892656716
dot1,47,0.9945553541666592,0.025699943454948044,yku70,3,1.0707041519496878,0.14662018308498223,0.07614879778302863,0.14885551780656717,0.2250043155895958,-0.07270672002353853
dot1,47,0.9945553541666592,0.025699943454948044,yps1,4,0.995336285432868,0.08740799631876571,7.809312662088175e-4,0.09110787514835854,0.09188880641456736,-0.09032694388214972
dpb4,67,1.0079651263291902,0.02615082816105583,aft1,2,0.9441140455777879,1.220438761233667,-0.06385108075140233,1.2207189011951427,1.1568678204437404,-1.284569981946545
dpb4,67,1.0079651263291902,0.02615082816105583,asf1,6,0.9151567601807595,0.15163985426204898,-0.09280836614843069,0.15387823502407522,0.06106986887564453,-0.2466866011725059
dpb4,67,1.0079651263291902,0.02615082816105583,csm2,4,0.8817124001067456,0.23704876099126992,-0.12625272622244466,0.2384868568726698,0.11223413065022514,-0.36473958309511445
dpb4,67,1.0079651263291902,0.02615082816105583,csm3,6,0.7265045484178072,0.09059547982700476,-0.281460577911383,0.09429425633936724,-0.1871663215720158,-0.37575483425075024
dpb4,67,1.0079651263291902,0.02615082816105583,ctf18,4,0.8253612018750058,0.18373536266722887,-0.18260392445418439,0.18558703970904647,0.0029831152548620843,-0.3681909641632308
dpb4,67,1.0079651263291902,0.02615082816105583,ctf4,6,0.8414381906971796,0.060750901063383406,-0.1665269356320106,0.06614028873177127,-0.10038664690023932,-0.23266722436378187
dpb4,67,1.0079651263291902,0.02615082816105583,ctf8,2,0.720009724478148,1.6694350779430884,-0.2879554018510422,1.669639884909424,1.3816844830583819,-1.9575952867604662
dpb4,67,1.0079651263291902,0.02615082816105583,dbf2,2,0.6475282277068977,4.816868618634796,-0.36043689862229256,4.816939604666245,4.456502706043953,-5.177376503288537
dpb4,67,1.0079651263291902,0.02615082816105583,dcc1,5,0.7929522169183244,0.2357176666640682,-0.21501290941086582,0.23716383407058894,0.022150924659723126,-0.45217674348145476
dpb4,67,1.0079651263291902,0.02615082816105583,ddc1,5,0.9176743389801117,0.07171648475519801,-0.09029078734907847,0.07633557492513972,-0.013955212423938754,-0.16662636227421818
dpb4,67,1.0079651263291902,0.02615082816105583,def1,2,0.6334149144426395,1.6513827415796383,-0.3745502118865507,1.6515897871446745,1.2770395752581238,-2.0261399990312254
dpb4,67,1.0079651263291902,0.02615082816105583,dhh1,2,NA,NA,NA,NA,NA,NA
dpb4,67,1.0079651263291902,0.02615082816105583,dia2,5,0.07708176053620215,0.09281891667888144,-0.930883365792988,0.096432448413126,-0.834450917379862,-1.027315814206114
dpb4,67,1.0079651263291902,0.02615082816105583,erg2,3,1.0540859916071326,0.15402878216314045,0.04612086527794235,0.15623294002280455,0.2023538053007469,-0.1101120747448622
dpb4,67,1.0079651263291902,0.02615082816105583,esc2,4,0.9185309286375343,0.07996581416649527,-0.08943419769165595,0.08413321133071962,-0.00530098636093633,-0.17356740902237555
dpb4,67,1.0079651263291902,0.02615082816105583,exo1,10,0.9756137851304673,0.02949062399984092,-0.03235134119872296,0.039415259956126936,0.007063918757403975,-0.0717666011548499
dpb4,67,1.0079651263291902,0.02615082816105583,gpx2,3,1.0451322085131574,0.0662212080964792,0.03716708218396714,0.0711977121491012,0.10836479433306834,-0.03403062996513406
dpb4,67,1.0079651263291902,0.02615082816105583,hpc2,4,0.7550389551435066,0.06604541188791282,-0.2529261711856836,0.07103423290888082,-0.18189193827680278,-0.32396040409456445
dpb4,67,1.0079651263291902,0.02615082816105583,hrq1,8,0.9818509020265971,0.05732845433155256,-0.026114224302593136,0.0630112489128249,0.03689702461023177,-0.08912547321541804
dpb4,67,1.0079651263291902,0.02615082816105583,ina1,4,0.9983420041456283,0.20377655832603325,-0.009623122183561872,0.20544768564457547,0.1958245634610136,-0.21507080782813734
dpb4,67,1.0079651263291902,0.02615082816105583,irc21,5,0.9204340446986122,0.1575542166460013,-0.08753108163057799,0.15970972730689945,0.07217864567632146,-0.24724080893747744
dpb4,67,1.0079651263291902,0.02615082816105583,mlh1,4,0.9961345723992113,0.08393510352204117,-0.011830553929978893,0.08791454610452606,0.07608399217454717,-0.09974510003450496
dpb4,67,1.0079651263291902,0.02615082816105583,mlh3,7,1.0540440681790342,0.13530377680654007,0.04607894184984396,0.13780775679047635,0.1838866986403203,-0.0917288149406324
dpb4,67,1.0079651263291902,0.02615082816105583,mms1,2,1.0833132941642862,0.08140692070832893,0.07534816783509601,0.0855041083967386,0.16085227623183462,-0.010155940561642582
dpb4,67,1.0079651263291902,0.02615082816105583,mms2,5,0.9770684250376266,0.15142338271713887,-0.030896701291563633,0.15366491677351138,0.12276821548194775,-0.184561618065075
dpb4,67,1.0079651263291902,0.02615082816105583,mms22,4,1.0429204102410572,0.2909302973845684,0.034955283911866974,0.2921032415941022,0.3270585255059692,-0.25714795768223525
dpb4,67,1.0079651263291902,0.02615082816105583,mph1,8,0.9918756744810523,0.1320378524071382,-0.016089451848137926,0.13460260131883886,0.11851314947070093,-0.15069205316697679
dpb4,67,1.0079651263291902,0.02615082816105583,mre11,4,1.0285526237907276,0.06425749169113026,0.02058749746153743,0.06937500307707918,0.08996250053861661,-0.04878750561554175
dpb4,67,1.0079651263291902,0.02615082816105583,mus81,6,0.9319356849242335,0.04302954937435654,-0.07602944140495671,0.050352834407501414,-0.025676606997455297,-0.12638227581245812
dpb4,67,1.0079651263291902,0.02615082816105583,nup84,4,1.0056052250677763,0.06699016051499664,-0.0023599012614139436,0.071913471751363,0.06955357048994906,-0.07427337301277695
dpb4,67,1.0079651263291902,0.02615082816105583,pif1,2,1.1657457390845918,0.4122058604700614,0.15778061275540156,0.41303454724680455,0.5708151600022061,-0.255253934491403
dpb4,67,1.0079651263291902,0.02615082816105583,pol30-RR,6,0.9816678706696658,0.07585241057256557,-0.026297255659524454,0.08023374603730109,0.05393649037777663,-0.10653100169682554
dpb4,67,1.0079651263291902,0.02615082816105583,pol32,4,0.9056568156388165,0.19686302791007448,-0.10230831069037372,0.1985923401630381,0.09628402947266437,-0.3009006508534118
dpb4,67,1.0079651263291902,0.02615082816105583,pso2,7,0.9445457824224618,0.054913481860748126,-0.06341934390672843,0.060822333920853316,-0.002597009985875115,-0.12424167782758175
dpb4,67,1.0079651263291902,0.02615082816105583,psy2,8,0.9739645337160625,0.09462925682453058,-0.03400059261312771,0.09817617868236693,0.06417558606923922,-0.13217677129549465
dpb4,67,1.0079651263291902,0.02615082816105583,psy4,8,0.9183040362575813,0.12702226109665496,-0.08966109007160894,0.1296862391605827,0.040025149088973755,-0.21934732923219163
dpb4,67,1.0079651263291902,0.02615082816105583,rad1,8,0.9412997682003955,0.10423989610213531,-0.0666653581287947,0.10747009701723097,0.04080473888843626,-0.17413545514602569
dpb4,67,1.0079651263291902,0.02615082816105583,rad10,6,0.9144541939380374,0.05020578418643525,-0.09351093239115282,0.056608184737579975,-0.03690274765357285,-0.1501191171287328
dpb4,67,1.0079651263291902,0.02615082816105583,rad14,7,0.9380858342834529,0.06554117835716146,-0.06987929204573728,0.07056565647646396,6.863644307266714e-4,-0.14044494852220124
dpb4,67,1.0079651263291902,0.02615082816105583,rad18,7,0.9909475631237644,0.03926701739674358,-0.0170175632054258,0.04717800831685494,0.030160445111429138,-0.06419557152228074
dpb4,67,1.0079651263291902,0.02615082816105583,rad2,4,1.0605556587572464,0.18441513814436716,0.052590532428056225,0.18626005742057286,0.23885058984862909,-0.13366952499251664
dpb4,67,1.0079651263291902,0.02615082816105583,rad23,3,0.9486638574810694,0.029002107456468165,-0.059301268848120814,0.039051095380611245,-0.02025017346750957,-0.09835236422873206
dpb4,67,1.0079651263291902,0.02615082816105583,rad27,4,1.025069224110044,0.18987004269165297,0.017104097780853866,0.19166246091824865,0.20876655869910252,-0.17455836313739478
dpb4,67,1.0079651263291902,0.02615082816105583,rad28,4,0.9507295852783058,0.08720776231009464,-0.057235541050884464,0.09104427286020265,0.03380873180931819,-0.14827981391108713
dpb4,67,1.0079651263291902,0.02615082816105583,rad4,4,1.070774753350911,0.10950166536167108,0.06280962702172088,0.11258099542324392,0.17539062244496478,-0.04977136840152303
dpb4,67,1.0079651263291902,0.02615082816105583,rad5,5,1.0074383475969357,0.11170272608313879,-5.267787322544848e-4,0.11472299171445019,0.1141962129821957,-0.11524977044670467
dpb4,67,1.0079651263291902,0.02615082816105583,rad50,4,1.1978034264277722,0.36461083612186956,0.18983830009858194,0.3655474355415421,0.5553857356401241,-0.17570913544296018
dpb4,67,1.0079651263291902,0.02615082816105583,rad51,3,1.1618066381463241,0.2589509472843862,0.1538415118171339,0.26026805204056463,0.41410956385769854,-0.10642654022343073
dpb4,67,1.0079651263291902,0.02615082816105583,rad52,3,0.9709086436333245,0.1719166743056911,-0.0370564826958657,0.17389424578702467,0.13683776309115897,-0.21095072848289037
dpb4,67,1.0079651263291902,0.02615082816105583,rad54,7,1.0415011991882561,0.10473606552822903,0.0335360728590659,0.10795142072174203,0.14148749358080792,-0.07441534786267613
dpb4,67,1.0079651263291902,0.02615082816105583,rad57,6,1.0068053767405207,0.14827370246537885,-0.0011597495886694897,0.15056213553314382,0.14940238594447433,-0.1517218851218133
dpb4,67,1.0079651263291902,0.02615082816105583,rad6,3,0.5854510888703114,0.750569097926344,-0.42251403745887883,0.7510245246165232,0.3285104871576444,-1.173538562075402
dpb4,67,1.0079651263291902,0.02615082816105583,rad61,5,1.0051517551842055,0.09362455877862204,-0.0028133711449847,0.09720814688080791,0.09439477573582321,-0.10002151802579261
dpb4,67,1.0079651263291902,0.02615082816105583,rdh54,5,0.9994518686157945,0.05731746391077315,-0.008513257713395728,0.0630012498500772,0.05448799213668147,-0.07151450756347293
dpb4,67,1.0079651263291902,0.02615082816105583,rev1,8,0.9630410975117087,0.08497427100449818,-0.044924028817481476,0.08890721312837879,0.043983184310897316,-0.13383124194586027
dpb4,67,1.0079651263291902,0.02615082816105583,rev3,7,0.9741314896408492,0.07169100890066339,-0.03383363668834105,0.07631164112181095,0.0424780044334699,-0.110145277810152
dpb4,67,1.0079651263291902,0.02615082816105583,rev7,7,0.9533035228368555,0.06251617541702188,-0.05466160349233473,0.06776531562887406,0.013103712136539325,-0.12242691912120879
dpb4,67,1.0079651263291902,0.02615082816105583,rph1,4,1.0024392224135636,0.0784183202030663,-0.005525903915626573,0.08266376931267838,0.07713786539705181,-0.08818967322830495
dpb4,67,1.0079651263291902,0.02615082816105583,rrm3,7,0.9081438817764632,0.06111630462287736,-0.099821244552727,0.06647607467552075,-0.03334516987720626,-0.16629731922824775
dpb4,67,1.0079651263291902,0.02615082816105583,rtt101,10,1.07145779093778,0.10195751938153841,0.06349266460858982,0.1052577862770534,0.16875045088564322,-0.04176512166846358
dpb4,67,1.0079651263291902,0.02615082816105583,rtt107,4,0.9710662713408722,0.06411592314502368,-0.03689885498831802,0.06924389802897908,0.03234504304066106,-0.1061427530172971
dpb4,67,1.0079651263291902,0.02615082816105583,rtt109,4,1.0514869738827264,0.1696697598452816,0.043521847553536164,0.17167321637187496,0.21519506392541113,-0.1281513688183388
dpb4,67,1.0079651263291902,0.02615082816105583,saw1,7,1.0029674798682195,0.0868615322423633,-0.004997646460970673,0.09071268707849078,0.08571504061752011,-0.09571033353946146
dpb4,67,1.0079651263291902,0.02615082816105583,sgs1,9,0.8258011895521863,0.10117380442377268,-0.18216393677700393,0.10449882542444616,-0.07766511135255777,-0.2866627622014501
dpb4,67,1.0079651263291902,0.02615082816105583,shu1,6,0.9982190661034526,0.10851312001909277,-0.009746060225737652,0.11161972509277697,0.10187366486703932,-0.12136578531851462
dpb4,67,1.0079651263291902,0.02615082816105583,shu2,3,0.9401753903449332,0.32641159870925124,-0.06778973598425697,0.327457474468729,0.25966773848447205,-0.395247210452986
dpb4,67,1.0079651263291902,0.02615082816105583,sin4,4,0.9490066067020173,0.03748596121956879,-0.05895851962717291,0.04570626983318685,-0.013252249793986065,-0.10466478946035976
dpb4,67,1.0079651263291902,0.02615082816105583,siz1,4,0.9272159933777686,0.12303563857606699,-0.08074913295142161,0.12578407758269586,0.04503494463127425,-0.20653321053411747
dpb4,67,1.0079651263291902,0.02615082816105583,sky1,4,1.066406750997237,0.0729185986628715,0.05844162466804681,0.07746604317032073,0.13590766783836755,-0.019024418502273918
dpb4,67,1.0079651263291902,0.02615082816105583,slx4,6,0.9861872766702502,0.10074780013540648,-0.02177784965894003,0.10408643065084364,0.08230858099190361,-0.12586428030978367
dpb4,67,1.0079651263291902,0.02615082816105583,slx5,3,0.5424559738066858,0.2673064122142948,-0.46550915252250447,0.2685825456435834,-0.19692660687892105,-0.7340916981660879
dpb4,67,1.0079651263291902,0.02615082816105583,slx8,5,0.7674817967191571,0.39309635520880426,-0.24048332961003316,0.39396523995392724,0.15348191034389408,-0.6344485695639603
dpb4,67,1.0079651263291902,0.02615082816105583,snf2,2,1.065059691721424,0.6869262659663494,0.057094565392233676,0.6874238581021035,0.7445184234943372,-0.6303292927098698
dpb4,67,1.0079651263291902,0.02615082816105583,sod1,3,0.9022034562950125,0.251337110986853,-0.10576167003417769,0.25269390410678044,0.14693223407260275,-0.35845557414095813
dpb4,67,1.0079651263291902,0.02615082816105583,srs2,6,0.8269883984667241,0.08184908889632671,-0.1809767278624661,0.08592519517969023,-0.09505153268277587,-0.2669019230421563
dpb4,67,1.0079651263291902,0.02615082816105583,swi4,8,0.9370212365387864,0.10979997092101658,-0.07094388979040378,0.11287116295921273,0.041927273168808954,-0.18381505274961651
dpb4,67,1.0079651263291902,0.02615082816105583,tdp1,4,0.8581063689821309,0.25834334897964356,-0.14985875734705933,0.2596635357063578,0.10980477835929847,-0.40952229305341714
dpb4,67,1.0079651263291902,0.02615082816105583,top3,9,0.8993659813248581,0.09065412207963768,-0.1085991450043321,0.09435059969888333,-0.014248545305448765,-0.20294974470321542
dpb4,67,1.0079651263291902,0.02615082816105583,trm10,2,1.0824277326982892,0.02399251880457625,0.07446260636909896,0.03548953045754502,0.10995213682664398,0.03897307591155394
dpb4,67,1.0079651263291902,0.02615082816105583,wss1,4,1.0590369592214584,0.07025016911456151,0.05107183289226813,0.07495966965064323,0.12603150254291134,-0.023887836758375094
dpb4,67,1.0079651263291902,0.02615082816105583,xrs2,3,0.9452013391528591,0.20716207153314148,-0.06276378717633113,0.20880610550319523,0.1460423183268641,-0.27156989267952636
dpb4,67,1.0079651263291902,0.02615082816105583,yku70,6,0.9468857531540642,0.03478003972677854,-0.06107937317512602,0.043514560516054436,-0.01756481265907158,-0.10459393369118045
dpb4,67,1.0079651263291902,0.02615082816105583,yps1,4,0.9734537948827712,0.16867118190174524,-0.03451133144641905,0.17068635978788904,0.13617502834147,-0.2051976912343081
dun1,68,0.9720029069311912,0.016312827443868194,aft1,2,0.9748293147750238,1.2621178735057312,0.00282640784383259,1.2622232904529382,1.265049698296771,-1.2593968826091055
dun1,68,0.9720029069311912,0.016312827443868194,asf1,6,0.9603712522895184,0.1019542069698809,-0.011631654641672817,0.10325099833934165,0.09161934369766883,-0.11488265298101447
dun1,68,0.9720029069311912,0.016312827443868194,csm2,4,1.0341060439026424,0.08519719670906373,0.0621031369714512,0.08674485959580729,0.1488479965672585,-0.024641722624356086
dun1,68,0.9720029069311912,0.016312827443868194,csm3,6,0.8301738791352854,0.035571260049688365,-0.14182902779590578,0.03913339853291527,-0.10269562926299051,-0.18096242632882104
dun1,68,0.9720029069311912,0.016312827443868194,ctf18,3,0.9628130826068562,0.0760531487409508,-0.009189824324335016,0.07778296582560096,0.06859314150126594,-0.08697279014993597
dun1,68,0.9720029069311912,0.016312827443868194,ctf4,6,0.8240264584621315,0.07931934583555356,-0.14797644846905966,0.0809794230838524,-0.06699702538520726,-0.22895587155291208
dun1,68,0.9720029069311912,0.016312827443868194,ctf8,2,1.0086157033756369,0.9022275800774283,0.036612796444445705,0.9023750409843934,0.9389878374288391,-0.8657622445399477
