orf,gene,alleles,MATa_hit,TS_hit,tSNE1,tSNE2
YKR087C,oma1,oma1,FALSE,FALSE,13.775196100852472,-0.7958025261988798
YDR316W,oms1,oms1,FALSE,FALSE,14.256184840127762,26.077573473171732
YHL020C,opi1,opi1,FALSE,FALSE,-15.553366162019636,13.64748962456205
YOL032W,opi10,opi10,FALSE,FALSE,0.16033343468079134,11.372204915292558
YPR044C,opi11,opi11,FALSE,FALSE,-2.6268800327890953,-11.889177004039533
YJR073C,opi3,opi3,FALSE,FALSE,-26.273655986736177,9.688527066626142
YDL096C,opi6,opi6,FALSE,FALSE,-28.44716249541807,7.165541353790619
YDR360W,opi7,opi7,FALSE,FALSE,31.39391971948824,-1.0014091054314018
YKR035C,opi8,opi8,FALSE,FALSE,-19.133700369590834,10.605964378497937
YJL212C,opt1,opt1,FALSE,FALSE,-15.045537354050486,-20.09431783048825
YPR194C,opt2,opt2,FALSE,FALSE,19.68951872001832,-0.2135538714906856
YBR129C,opy1,opy1,FALSE,FALSE,-14.977115136709706,-9.764470525448226
YPR075C,opy2,opy2,FALSE,FALSE,-21.662415553318546,-0.6745099995311635
YBR060C,orc2,orc2-1 | orc2-2 | orc2-3 | orc2-4,FALSE,FALSE,28.082670224549734,-11.335484989915695
YLL004W,orc3,orc3-70,FALSE,FALSE,28.22577431775652,-11.494174133437976
YNL261W,orc5,orc5-70,FALSE,FALSE,17.443060542227673,14.847478710573707
YGR038W,orm1,orm1,FALSE,FALSE,-22.279884728514496,-11.843087663801342
YDL019C,osh2,osh2,FALSE,FALSE,14.264387806938368,11.774408288319185
YHR073W,osh3,osh3,FALSE,FALSE,16.25160441528751,-2.2756150212444006
YKR003W,osh6,osh6,FALSE,FALSE,-8.877408573481024,-14.849885232583924
YJR051W,osm1,osm1,FALSE,FALSE,0.44443574988423495,15.74022265253514
YJL002C,ost1,ost1-6,FALSE,FALSE,-27.88061369542537,8.309798766173575
YOR085W,ost3,ost3,FALSE,FALSE,-29.311088526473426,8.698815578991459
YGL226C-A,ost5,ost5,FALSE,FALSE,-27.319985307534022,7.7643750224992605
YML019W,ost6,ost6,FALSE,FALSE,-28.66510586806755,7.825407589589909
YLR054C,osw2,osw2,FALSE,FALSE,-4.027071198023992,-2.877880390999089
YMR148W,osw5,osw5,FALSE,FALSE,-13.89563824204278,6.116687747886491
YFR039C,osw7,osw7,FALSE,FALSE,-13.29559903836062,-14.146598424126081
YFL044C,otu1,otu1,FALSE,FALSE,-9.092285554546153,-2.5264721913027306
YHL013C,otu2,otu2,FALSE,FALSE,-6.198239978697458,-20.111017920476105
YER154W,oxa1,oxa1,FALSE,FALSE,-2.232962408909421,26.875077861570507
YKL215C,oxp1,oxp1,FALSE,FALSE,-20.30020993716615,-12.67718258934588
YPL196W,oxr1,oxr1,FALSE,FALSE,-4.2498080304163,3.3758957626692405
YHR179W,oye2,oye2,FALSE,FALSE,1.5818288293491947,11.823234410027672
YPL171C,oye3,oye3,FALSE,FALSE,1.3398819798804087,10.43507967278243
YDR071C,paa1,paa1,FALSE,FALSE,1.3156255011051547,-16.840322945523226
YOR269W,pac1,pac1,FALSE,FALSE,34.89034185927791,1.5181058134912284
YDR488C,pac11,pac11,FALSE,FALSE,34.923596169426226,1.5457722970936012
YER007W,pac2,pac2,FALSE,FALSE,32.85847724225257,-0.7812799117772955
YDR538W,pad1,pad1,FALSE,FALSE,18.537723428451805,-3.9901197801930053
YMR174C,pai3,pai3,FALSE,FALSE,-13.742470184546907,-14.036474899019332
YDR348C,pal1,pal1,FALSE,FALSE,-23.86111534672562,2.2807175012246392
YDR251W,pam1,pam1,FALSE,FALSE,10.361829863404775,11.535865655461238
YKR065C,pam17,pam17,FALSE,FALSE,20.761519132753737,17.44369008375446
YIR006C,pan1,pan1-4,FALSE,FALSE,-27.0869702007177,6.043444577293532
YGL094C,pan2,pan2,FALSE,FALSE,15.880921386812423,2.0188942595235737
YKL025C,pan3,pan3,FALSE,FALSE,31.220302240029778,-1.2977143168128586
YIL145C,pan6,pan6,FALSE,FALSE,-4.518869199425195,-22.34283790696392
YOL115W,pap2,pap2,FALSE,FALSE,7.266340523793176,13.750393218367657
YDL173W,par32,par32,FALSE,FALSE,-15.986647165433025,-22.669284104848014
YCR077C,pat1,pat1,FALSE,FALSE,29.402942020598154,-3.205577914025166
YGL261C,pau11,pau11,FALSE,FALSE,-18.221893094873,-15.804842223547135
YHL046C,pau13,pau13,FALSE,FALSE,-6.668861045682187,-16.164544263140456
YLL025W,pau17,pau17,FALSE,FALSE,15.099655034495386,1.6201808555655526
YEL049W,pau2,pau2,FALSE,FALSE,-24.94237162326071,-12.504404950114543
YLR037C,pau23,pau23,FALSE,FALSE,3.2850754390181844,5.994969374459168
YBR301W,pau24,pau24,FALSE,FALSE,1.8909753550376298,2.2549049820997245
YLR461W,pau4,pau4,FALSE,FALSE,-21.851635926519286,-12.851288157843927
YFL020C,pau5,pau5,FALSE,FALSE,-7.180037502264706,-12.902276321431636
YAR020C,pau7,pau7,FALSE,FALSE,6.105378084907431,3.1707711553936475
YAL068C,pau8,pau8,FALSE,FALSE,-1.7413702535437674,-21.60218119915956
YLR199C,pba1,pba1,FALSE,FALSE,20.89785500159946,-18.11359251272625
YPL272C,pbi1,pbi1,FALSE,FALSE,-0.5784366416036794,21.106945084146247
YNL015W,pbi2,pbi2,FALSE,FALSE,-12.399958407462192,11.330721732657635
YGR178C,pbp1,pbp1,FALSE,FALSE,-8.411596280551128,0.06467267181666281
YBR233W,pbp2,pbp2,FALSE,FALSE,-14.252353670416289,-14.20167560523758
YDL053C,pbp4,pbp4,FALSE,FALSE,-8.282608015463746,-10.736100420873894
YJL128C,pbs2,pbs2,FALSE,FALSE,21.781564631041338,10.851390818400871
YBR094W,pby1,pby1,TRUE,FALSE,28.11157852966039,-7.52305370716433
YBR295W,pca1,pca1,FALSE,FALSE,2.704422332132198,7.456249792474643
YLR151C,pcd1,pcd1,FALSE,FALSE,-4.258572597505012,-22.592879740436356
YDR228C,pcf11,pcf11-2 | pcf11-ts10 | pcf11-ts2,FALSE,FALSE,22.581947201267827,10.236926909988679
YBR186W,pch2,pch2,FALSE,FALSE,-10.139232163908023,-13.637201244814298
YIL071C,pci8,pci8,FALSE,FALSE,0.26475570362270356,10.006127392172894
YKR097W,pck1,pck1,FALSE,FALSE,-8.272911721773283,-17.60008224623835
YNL289W,pcl1,pcl1,FALSE,FALSE,10.657684966617413,11.537120851238623
YGL134W,pcl10,pcl10,FALSE,FALSE,3.97238337719019,-4.954510999498289
YDL127W,pcl2,pcl2,FALSE,FALSE,-5.8593060727962945,14.49457043920696
YER059W,pcl6,pcl6,FALSE,FALSE,-3.66986931211004,23.156194245182068
YIL050W,pcl7,pcl7,FALSE,FALSE,10.374439802576719,-17.623790979492558
YPL219W,pcl8,pcl8,FALSE,FALSE,12.063783049156505,-18.255174154536643
YDL179W,pcl9,pcl9,FALSE,FALSE,-12.46448930799406,-19.70375205736008
YGR101W,pcp1,pcp1,FALSE,FALSE,10.085936028663964,23.138726846137732
YBR222C,pcs60,pcs60,FALSE,FALSE,13.035295843818758,4.622633262884227
YGR202C,pct1,pct1,FALSE,FALSE,-0.3322560065896178,7.443016306124117
YER178W,pda1,pda1,FALSE,FALSE,8.368744400520102,13.731229302062507
YBR221C,pdb1,pdb1,FALSE,FALSE,8.729697484499317,13.622026195674326
YLR044C,pdc1,pdc1,FALSE,FALSE,-0.8024822497577995,15.440736839826684
YLR134W,pdc5,pdc5,FALSE,FALSE,-12.894932606911606,-21.128208153101227
YGR087C,pdc6,pdc6,FALSE,FALSE,-14.044521230827213,-16.324381073867944
YGL248W,pde1,pde1,FALSE,FALSE,-5.869736299352339,5.61633796834643
YOR360C,pde2,pde2,FALSE,FALSE,19.275085102675845,5.8699602089542875
YPR002W,pdh1,pdh1,FALSE,FALSE,-10.513496227457138,5.166398853820025
YLR455W,pdp3,pdp3,FALSE,FALSE,-11.132406916650568,-18.146098148818684
YGL013C,pdr1,pdr1,FALSE,FALSE,-6.81740762385482,-8.838497853005832
YOR328W,pdr10,pdr10,FALSE,FALSE,-3.835799029126155,8.21969891833485
YIL013C,pdr11,pdr11,FALSE,FALSE,17.72860841201715,-23.656432781998266
YPL058C,pdr12,pdr12,FALSE,FALSE,0.21570688284857387,14.369455132607474
YDR406W,pdr15,pdr15,FALSE,FALSE,-18.377407476907962,-9.136477193045375
YNL231C,pdr16,pdr16,FALSE,FALSE,6.413816741749235,-6.562038722368553
YNL264C,pdr17,pdr17,FALSE,FALSE,-7.113426766492983,20.58349291273402
YBL005W,pdr3,pdr3,FALSE,FALSE,6.538033951924821,-10.852072026626749
YOR153W,pdr5,pdr5,FALSE,FALSE,-6.448868600528986,-8.419535414445095
YLR266C,pdr8,pdr8,FALSE,FALSE,-25.712307656798,-10.734071822054725
YDR113C,pds1,pds1-128,FALSE,FALSE,34.200936487998874,-4.527801924651658
YGR193C,pdx1,pdx1,FALSE,FALSE,9.171942791137706,2.7908993279508634
YBR035C,pdx3,pdx3,FALSE,FALSE,8.00767731258633,-11.251215543817223
YER149C,pea2,pea2,FALSE,FALSE,-26.81497784482339,4.240393247242179
YGR058W,pef1,pef1,FALSE,FALSE,2.4145683737057153,-5.7394817861454515
YBL017C,pep1,pep1,FALSE,FALSE,19.661370682795535,-2.9576365998900096
YOR036W,pep12,pep12,FALSE,FALSE,-22.265504696446015,9.706426860926102
YLR148W,pep3,pep3,FALSE,FALSE,-21.89327693088971,9.809350965942633
YPL154C,pep4,pep4,FALSE,FALSE,-21.133151664917936,-8.254028272396472
YMR231W,pep5,pep5,FALSE,FALSE,-21.301405414466174,10.13224402505681
YJL053W,pep8,pep8,FALSE,FALSE,-22.821688544814037,13.647146657511584
YCR044C,per1,per1-supp1,FALSE,FALSE,-26.134204692088822,8.731368299890494
YLR064W,per33,per33,FALSE,FALSE,9.982181032894406,-8.735529427537328
YFR023W,pes4,pes4,FALSE,FALSE,9.941890096893243,-13.206497887971212
YKR046C,pet10,pet10,FALSE,FALSE,19.957219202057765,-0.6655590112159617
YDR079W,pet100,pet100,FALSE,FALSE,13.574661311773937,27.524764417438792
YMR257C,pet111,pet111,FALSE,FALSE,12.712624721863275,26.479079140121762
YBL080C,pet112,pet112,FALSE,FALSE,12.507998812597576,22.48382798057644
YER058W,pet117,pet117,FALSE,FALSE,13.531140112709673,28.369226080045898
YER153C,pet122,pet122,FALSE,FALSE,12.590370844845125,28.980228363551713
YOR017W,pet127,pet127,FALSE,FALSE,11.03341133273472,24.362371306933554
YJL023C,pet130,pet130-supp1,FALSE,FALSE,13.183010399696471,21.227900283193108
YCR020C,pet18,pet18,FALSE,FALSE,-5.690347038698707,-21.923728785871585
YJR034W,pet191,pet191,FALSE,FALSE,11.77269604929384,25.743737468019603
YPL159C,pet20,pet20,FALSE,FALSE,-10.56594679993559,-10.974022599763005
YLR067C,pet309,pet309,FALSE,FALSE,-6.925929282928162,16.221018481580586
YNR045W,pet494,pet494,FALSE,FALSE,14.350581164706373,28.430761383162103
YNL003C,pet8,pet8,FALSE,FALSE,12.115659718176024,27.50890838817045
YKL197C,pex1,pex1,FALSE,FALSE,-30.551491080685587,-12.283439133140863
YDR265W,pex10,pex10,FALSE,FALSE,-30.425717472660732,-12.231647110851572
YOL147C,pex11,pex11,FALSE,FALSE,16.3102539763946,4.906100940605545
YMR026C,pex12,pex12,FALSE,FALSE,-31.258137374110568,-12.445616977788422
YLR191W,pex13,pex13,FALSE,FALSE,-30.593698533170276,-12.282087261883046
YGL153W,pex14,pex14,FALSE,FALSE,-30.614035434421556,-12.291405518786204
YOL044W,pex15,pex15,FALSE,FALSE,-30.532849512551415,-12.261741523712107
YNL214W,pex17,pex17,FALSE,FALSE,-22.77158260236456,-8.493798071522662
YHR160C,pex18,pex18,FALSE,FALSE,-23.28159196099715,-10.63361997677964
YDL065C,pex19,pex19,FALSE,FALSE,-30.64133141273662,-12.307702482594095
YJL210W,pex2,pex2,FALSE,FALSE,-30.41022554845904,-12.241051699636007
YGR239C,pex21,pex21,FALSE,FALSE,-20.63560265941119,-8.777617079022148
YAL055W,pex22,pex22,FALSE,FALSE,-30.590229491877935,-12.288187493075377
YPL112C,pex25,pex25,FALSE,FALSE,-29.682892988062395,-11.928960748469994
YOR193W,pex27,pex27,FALSE,FALSE,3.4813918771883454,-13.913294800003541
YHR150W,pex28,pex28,FALSE,FALSE,-8.543846049672933,-19.451847269286176
YDR479C,pex29,pex29,FALSE,FALSE,-25.282442401529924,-8.957722644290863
YDR329C,pex3,pex3,FALSE,FALSE,-30.381524831407443,-12.209196219701669
YLR324W,pex30,pex30,FALSE,FALSE,-10.1320062435264,13.338669495998738
YGR004W,pex31,pex31,FALSE,FALSE,0.6073846205249521,-2.4297759786566933
YCL056C,pex34,pex34,FALSE,FALSE,17.823120461897393,5.435095666713688
YGR133W,pex4,pex4,FALSE,FALSE,-31.145024024307947,-12.42498554010246
YDR244W,pex5,pex5,FALSE,FALSE,-30.642532113944096,-12.321674467256793
YNL329C,pex6,pex6,FALSE,FALSE,6.038899045228021,-7.769104253363881
YDR142C,pex7,pex7,FALSE,FALSE,-13.315936395839827,21.376781981330762
YGR077C,pex8,pex8,FALSE,FALSE,-31.181173679887788,-12.434287726387884
YOL003C,pfa4,pfa4,FALSE,FALSE,-25.612593394645454,3.5136934843854775
YDR459C,pfa5,pfa5,FALSE,FALSE,17.902196466871597,0.5057025529526029
YBR074W,pff1,pff1,FALSE,FALSE,-5.399140586978449,-18.991564806924
YGR240C,pfk1,pfk1,FALSE,FALSE,6.363489941938329,12.948424548727884
YMR205C,pfk2,pfk2-supp1,FALSE,FALSE,19.400802186612417,3.940628160661948
YIL107C,pfk26,pfk26,FALSE,FALSE,-8.404705969158329,18.097122905464506
YOL136C,pfk27,pfk27,FALSE,FALSE,5.78784345621377,5.7015936201645205
YHR185C,pfs1,pfs1,FALSE,FALSE,1.4656084467354977,8.750022006296483
YOR122C,pfy1,pfy1-13 | pfy1-14 | pfy1-4,FALSE,FALSE,-23.463557829666648,2.2572372702150645
YPL206C,pgc1,pgc1,FALSE,FALSE,-9.008163464032359,5.550354331660419
YBR196C,pgi1,pgi1-2,FALSE,FALSE,-22.81546245844347,-8.05426467818571
YKL127W,pgm1,pgm1,FALSE,FALSE,-24.55788764294694,4.72533954766521
YMR105C,pgm2,pgm2,FALSE,FALSE,1.1472459215492041,14.252211830509914
YJR153W,pgu1,pgu1,FALSE,FALSE,2.01366614535972,0.41930503309522227
YNL316C,pha2,pha2,FALSE,FALSE,6.590921009914029,-6.445374023791714
YGR231C,phb2,phb2,FALSE,FALSE,21.373276265072704,15.857842268089525
YKL043W,phd1,phd1,FALSE,FALSE,4.421525833707556,-6.365109512887717
YDR281C,phm6,phm6,FALSE,FALSE,-14.400110219919856,-14.081144060925178
YOL084W,phm7,phm7,FALSE,FALSE,14.226522821484284,-2.0769542634055305
YER037W,phm8,phm8,FALSE,FALSE,-11.315338490822075,24.514802487169202
YDL236W,pho13,pho13,FALSE,FALSE,4.4553844424785245,13.107732653680968
YDL106C,pho2,pho2,FALSE,FALSE,-14.183893843297415,0.9354937117638276
YNL097C,pho23,pho23,FALSE,FALSE,24.686257675449973,16.587313381501556
YBR092C,pho3,pho3,FALSE,FALSE,3.088948344409197,1.2793634991366363
YFR034C,pho4,pho4,FALSE,FALSE,9.930517537051447,-14.576011230682786
YBR093C,pho5,pho5,FALSE,FALSE,7.387998865157577,-7.710710472368038
YDR481C,pho8,pho8,FALSE,FALSE,-8.007473637822638,-6.02436563043149
YOL001W,pho80,pho80,FALSE,FALSE,7.951627328947522,-12.365772741722374
YGR233C,pho81,pho81,FALSE,FALSE,5.575287030612692,3.807636475162754
YML123C,pho84,pho84,FALSE,FALSE,0.5100791878816934,10.098675710379
YPL031C,pho85,pho85,FALSE,FALSE,0.20083195252667804,20.14227408604188
YJL117W,pho86,pho86,FALSE,FALSE,-23.456451102225166,7.915881245533207
YCR037C,pho87,pho87,FALSE,FALSE,6.702020167614763,3.253577328139169
YBR296C,pho89,pho89,FALSE,FALSE,-10.724466583997025,9.77390385445547
YJL198W,pho90,pho90,FALSE,FALSE,-5.880015733454633,4.735108040179112
YNR013C,pho91,pho91,FALSE,FALSE,11.153172555753105,-18.633662821433003
YDR374C,pho92,pho92,FALSE,FALSE,-6.522275113964754,16.59820014003756
YOR386W,phr1,phr1,FALSE,FALSE,-10.561132639244072,2.6540951503802233
YJL097W,phs1,phs1-1 | phs1-5001,FALSE,FALSE,0.9095251015221117,11.120285939995464
YDR313C,pib1,pib1,FALSE,FALSE,21.685624039621327,-0.8505386330266158
YGL023C,pib2,pib2,FALSE,FALSE,22.082070649368422,-4.635376910814243
YER053C,pic2,pic2,FALSE,FALSE,8.427185617238653,-0.7245086094798877
YML061C,pif1,pif1,FALSE,FALSE,-1.4859338276444047,-3.8133736110197902
YLR273C,pig1,pig1,FALSE,FALSE,-5.405022914571645,24.860181585092743
YIL045W,pig2,pig2,FALSE,FALSE,2.780650569123276,1.5446067508305505
YHR034C,pih1,pih1,FALSE,FALSE,6.989029187790343,-18.709073848751803
YNL267W,pik1,pik1-104 | pik1-139,FALSE,FALSE,-24.1414089925641,-6.297932625175522
YGR086C,pil1,pil1,FALSE,FALSE,-21.92429537132733,-13.665813154172483
YBL022C,pim1,pim1,FALSE,FALSE,11.094672998513404,22.683709855374694
YOR104W,pin2,pin2,FALSE,FALSE,14.520876557965215,-8.732533756605429
YPR154W,pin3,pin3,FALSE,FALSE,-7.714905662894851,-1.1686869765310224
YBL051C,pin4,pin4,FALSE,FALSE,-25.276093503267504,-0.9266562929719893
YOR363C,pip2,pip2,FALSE,FALSE,7.843959257247404,-4.332472967312545
YKL164C,pir1,pir1,FALSE,FALSE,-21.389783482718624,1.9731567121208966
YKL163W,pir3,pir3,FALSE,FALSE,11.438583270278187,-7.954584291288612
YBL105C,pkc1,pkc1-1 | pkc1-2 | pkc1-3 | pkc1-4 | pkc1-ts,FALSE,FALSE,-26.939592494387483,4.232787165501733
YDR490C,pkh1,pkh1,FALSE,FALSE,-23.379109535659808,-10.029111938340126
YDR466W,pkh3,pkh3,FALSE,FALSE,17.83829182510412,1.091803762637484
YIL042C,pkp1,pkp1,FALSE,FALSE,-13.729653676849894,-11.753178504699196
YGL059W,pkp2,pkp2,FALSE,FALSE,7.560553341161536,8.870303463899464
YMR123W,pkr1,pkr1,FALSE,FALSE,-23.325864115416305,12.292674172157273
YMR008C,plb1,plb1,FALSE,FALSE,5.6878882681525065,-3.253416415478103
YMR006C,plb2,plb2,FALSE,FALSE,-16.96197916730156,-10.35908636628559
YOL011W,plb3,plb3,FALSE,FALSE,16.483102234521585,-0.06167462779739902
YDR501W,plm2,plm2,FALSE,FALSE,15.004897592290733,-6.686559698177065
YDR183W,plp1,plp1,FALSE,FALSE,-11.682825178440115,-17.066069299264992
YPL036W,pma2,pma2,FALSE,FALSE,-11.80641828004501,-15.74793169214386
YGL006W,pmc1,pmc1,FALSE,FALSE,1.5061152696030213,-4.426298654209151
YER132C,pmd1,pmd1,FALSE,FALSE,-2.6310868344168545,20.63987597967155
YLR016C,pml1,pml1,FALSE,FALSE,-9.796347781118623,30.859427273093555
YML107C,pml39,pml39,FALSE,FALSE,18.486590718150225,0.7720570055774244
YCR024C-A,pmp1,pmp1,FALSE,FALSE,0.6728782978252515,-9.453640679699365
YEL017C-A,pmp2,pmp2,FALSE,FALSE,10.862923685691626,11.417362985896753
YDR276C,pmp3,pmp3,FALSE,FALSE,-26.18944144319505,0.42179613427144963
YGL167C,pmr1,pmr1,FALSE,FALSE,-17.137641397567258,-4.9583775665077345
YDL095W,pmt1,pmt1,FALSE,FALSE,-28.47601205917739,7.338473010995465
YAL023C,pmt2,pmt2,FALSE,FALSE,-28.753108446136913,8.1681355665168809
YOR321W,pmt3,pmt3,FALSE,FALSE,4.953979288390648,11.823541240311494
YDL093W,pmt5,pmt5,FALSE,FALSE,10.521995056312651,-5.617140687468712
YGR199W,pmt6,pmt6,FALSE,FALSE,-4.663051365373905,2.06108772073529
YDR307W,pmt7,pmt7,FALSE,FALSE,17.791997218872012,-24.770414368258038
YKL128C,pmu1,pmu1,FALSE,FALSE,-3.628593594902281,1.3439501828440488
YGL037C,pnc1,pnc1,FALSE,FALSE,17.280233167681917,-0.8016176511185588
YPL096W,png1,png1,FALSE,FALSE,-11.354897537303442,-1.657113417635526
YLR209C,pnp1,pnp1,FALSE,FALSE,12.156971259719468,-6.169413703609524
YOR161C,pns1,pns1,FALSE,FALSE,-1.3473271922972732,-5.730075574123039
YOR266W,pnt1,pnt1,FALSE,FALSE,7.114462744772748,19.924958431374026
YBR022W,poa1,poa1,FALSE,FALSE,-16.001693351649255,-19.942567836936615
YML069W,pob3,pob3-7 | pob3-l78r,FALSE,FALSE,23.343349942894633,-5.87052567380779
YPL144W,poc4,poc4,FALSE,FALSE,22.21786681992445,-18.206142611414386
YCL047C,pof1,pof1,FALSE,FALSE,12.025621688672892,-6.989401727077561
YIL122W,pog1,pog1,FALSE,FALSE,1.1659679525430642,13.041999369523559
YNL102W,pol1,pol1-1 | pol1-12 | pol1-13 | pol1-17 | pol1-2 | pol1-ts,FALSE,TRUE,26.661685802304646,-10.319329650212211
YBL035C,pol12,pol12-ts,FALSE,TRUE,27.79393003098112,-11.118897580073167
YNL262W,pol2,pol2-12,FALSE,FALSE,27.093661372385377,-10.90585231872433
YJR043C,pol32,pol32,TRUE,FALSE,27.686138067494706,-11.603218683070683
YCR014C,pol4,pol4,FALSE,FALSE,-1.0631493533568506,-8.01136058891146
YEL055C,pol5,pol5-1 | pol5-3,FALSE,FALSE,5.376097572369597,-27.83148588472885
YMR129W,pom152,pom152,FALSE,FALSE,25.020034332733122,3.9095764590216935
YLL023C,pom33,pom33,FALSE,FALSE,-4.052581616665329,-9.17689498344349
YLR018C,pom34,pom34,FALSE,FALSE,25.065850963155665,4.019750940905024
YNL055C,por1,por1,FALSE,FALSE,17.28138174091232,15.796459510932667
YIL114C,por2,por2,FALSE,FALSE,11.950884554827885,3.481548982017554
YIL160C,pot1,pot1,FALSE,FALSE,11.91118421591785,8.626887622423581
YGL205W,pox1,pox1,FALSE,FALSE,-14.128809885111206,-10.246080640698683
YMR267W,ppa2,ppa2,FALSE,FALSE,11.314073066107687,22.918150574106647
YHR075C,ppe1,ppe1,FALSE,FALSE,-5.609555944864595,-2.545275068224514
YNR032W,ppg1,ppg1,FALSE,FALSE,-28.799016508709013,-7.325868387130248
YDL134C,pph21,pph21,FALSE,FALSE,19.047617210529417,-13.218568732623357
YDL188C,pph22,pph22,FALSE,FALSE,-17.58245769855402,-18.60641671362593
YDR075W,pph3,pph3,FALSE,FALSE,24.162895163676126,-8.174050337274151
YDR435C,ppm1,ppm1,FALSE,FALSE,22.293879847389526,-10.699958490001661
YOL141W,ppm2,ppm2,FALSE,FALSE,17.41697263482403,2.4784472457207007
YDR452W,ppn1,ppn1,FALSE,FALSE,1.128389490271435,18.694363484369482
YPL179W,ppq1,ppq1,FALSE,FALSE,0.8005365070360339,-22.664781742996954
YLR014C,ppr1,ppr1,FALSE,FALSE,-16.11235089132791,-15.631158362451757
YBR276C,pps1,pps1,FALSE,FALSE,-12.18266474388753,5.703754113468222
YGR123C,ppt1,ppt1,FALSE,FALSE,-4.859016044969052,3.0599210281520257
YPL148C,ppt2,ppt2,FALSE,FALSE,13.423441581417135,23.83312453300023
YML016C,ppz1,ppz1,FALSE,FALSE,26.770578972856693,0.5708583919510238
YDR436W,ppz2,ppz2,FALSE,FALSE,-12.400203863387,-8.723475001876956
YEL060C,prb1,prb1,FALSE,FALSE,-22.623585226640813,-8.70300068463142
YMR297W,prc1,prc1,FALSE,FALSE,-3.8202580550546177,-10.77132205335433
YCL057W,prd1,prd1,FALSE,FALSE,5.349262677779107,0.8736771632381526
YJL001W,pre3,pre3-2,FALSE,FALSE,-13.506507230346562,3.176849734421873
YGR135W,pre9,pre9,FALSE,FALSE,22.42139100475045,-18.013265164017383
YIL095W,prk1,prk1,FALSE,FALSE,-24.873629037907953,0.029029488759898105
YJL108C,prm10,prm10,FALSE,FALSE,-0.4376432783183136,12.834969262744233
YMR278W,prm15,prm15,FALSE,FALSE,-4.287981304063455,1.8243948515830146
YIL037C,prm2,prm2,FALSE,FALSE,12.614938835769594,-16.795138333367046
YPL192C,prm3,prm3,FALSE,FALSE,0.46609464241661047,12.67674170330771
YPL156C,prm4,prm4,FALSE,FALSE,19.543734142572713,-2.5004475516725795
YIL117C,prm5,prm5,FALSE,FALSE,15.111542368446576,2.680550698568719
YML047C,prm6,prm6,FALSE,FALSE,-13.021633939070217,-16.166633440746256
YDL039C,prm7,prm7,FALSE,FALSE,8.253092534119856,15.26167437026269
YGL053W,prm8,prm8,FALSE,FALSE,-6.174904449826537,-6.341548377143379
YAR031W,prm9,prm9,FALSE,FALSE,-10.71524356104441,3.8217735933866526
YDL043C,prp11,prp11-ts,FALSE,FALSE,-11.943264133136159,31.792428443291975
YKR086W,prp16,prp16-2 | prp16-ts,FALSE,TRUE,-25.94036116179607,-14.809588886154465
YGR006W,prp18,prp18-1202 | prp18-ts,FALSE,FALSE,-12.1226929109719,31.233233688060565
YLL036C,prp19,prp19-1,FALSE,FALSE,7.103231476444717,3.2390282837469737
YNR011C,prp2,prp2-1,FALSE,FALSE,-12.056664001605672,32.07833295049021
YJL203W,prp21,prp21-ts,FALSE,FALSE,-11.82942202718805,30.867173952063087
YMR268C,prp24,prp24-ts,FALSE,FALSE,-11.049320083314939,30.49578898249775
YDR243C,prp28,prp28-101,FALSE,FALSE,-12.166204239047254,32.15154296367426
YDR473C,prp3,prp3-1,FALSE,FALSE,-11.46259841691427,30.688483905875096
YGR091W,prp31,prp31-1 | prp31-ts,FALSE,FALSE,-11.62114845764615,30.442420932360147
YGR075C,prp38,prp38-1,FALSE,TRUE,-11.474880547507087,29.726210342359423
YML046W,prp39,prp39-1,FALSE,FALSE,-11.181747691062524,30.16859414571943
YPR178W,prp4,prp4-1 | prp4-ts,FALSE,FALSE,-11.494617916432432,30.399458173949956
YBR237W,prp5,prp5-1,FALSE,FALSE,-12.13152540170289,31.92927991481447
YBR055C,prp6,prp6-1 | prp6-ts,FALSE,TRUE,-11.591243487577504,29.875536573912036
YDL030W,prp9,prp9-1 | prp9-ts,FALSE,FALSE,-11.472930464865557,29.408927310989398
YKL116C,prr1,prr1,FALSE,FALSE,2.335184554881932,25.41926337649174
YDL214C,prr2,prr2,FALSE,FALSE,-1.6380588236852325,21.815223718793778
YER099C,prs2,prs2,FALSE,FALSE,10.792492746669227,-10.44188900820184
YBL068W,prs4,prs4,FALSE,FALSE,-10.035300140575606,-12.914163315833495
YOL061W,prs5,prs5,FALSE,FALSE,12.374889931278084,-17.7447335148801
YOR361C,prt1,prt1-1,FALSE,FALSE,5.750956501732727,-23.786421089896447
YBL064C,prx1,prx1,FALSE,FALSE,0.47323286151495353,-5.902033995452258
YJL079C,pry1,pry1,FALSE,FALSE,11.760047643641233,-16.443201466506686
YKR013W,pry2,pry2,FALSE,FALSE,-12.120860980130395,-2.764878369021305
YJL078C,pry3,pry3,FALSE,FALSE,-20.627593343238136,-12.347879102530332
YNL169C,psd1,psd1,FALSE,FALSE,11.87737964879254,18.66473032882407
YGR170W,psd2,psd2,FALSE,FALSE,-12.210856901515305,15.689718090598667
YMR308C,pse1,pse1-41,FALSE,TRUE,11.887539488840781,-11.167746043039326
YDR013W,psf1,psf1-1,FALSE,FALSE,27.868892690310076,-11.459826715142082
YOL054W,psh1,psh1,FALSE,FALSE,27.78713300838406,-2.3025979447874207
YAL017W,psk1,psk1,FALSE,FALSE,-11.574081629001649,11.1245281715604
