A,n_a,P_a_est,ci95_a,C,n_ac,P_ac_est,ci95_ac,P_c_diff,P_c_diff_ci95,P_c_diff_upr,P_c_diff_lwr
sec22,67,0.8432657061512144,0.024295331645600257,10,38,0.8438228877670152,0.02967092250397328,5.571816158007614e-4,0.0383487520267152,0.03890593364251596,-0.03779157041091444
sec22,67,0.8432657061512144,0.024295331645600257,20,4,0.7465088868481842,0.07913112209871821,-0.09675681930303026,0.08277679399669907,-0.01398002530633119,-0.17953361329972933
sec22,67,0.8432657061512144,0.024295331645600257,25,61,0.8328757583102824,0.029232877442597147,-0.010389947840932057,0.03801084402303651,0.027620896182104455,-0.04840079186396857
sec22,67,0.8432657061512144,0.024295331645600257,30,4,0.7221778189204647,0.059704317688225456,-0.1210878872307497,0.06445827092302629,-0.05662961630772341,-0.185546158153776
sec22,67,0.8432657061512144,0.024295331645600257,35,11,0.8058140253879046,0.06811388638006396,-0.03745168076330985,0.07231711178943728,0.034865431026127436,-0.10976879255274713
sec22,67,0.8432657061512144,0.024295331645600257,40,30,0.7954834913217901,0.029829169000024525,-0.04778221482942435,0.03847132000596976,-0.00931089482345459,-0.08625353483539411
sec22,67,0.8432657061512144,0.024295331645600257,50,9,0.8576323264699014,0.1111404990957417,0.014366620318686962,0.11376499320538049,0.12813161352406743,-0.09939837288669352
sec22,67,0.8432657061512144,0.024295331645600257,60,13,0.7980222288312155,0.07048906032207386,-0.04524347731999889,0.07455850565065446,0.029315028330655565,-0.11980198297065335
sec22,67,0.8432657061512144,0.024295331645600257,80,38,0.7222958828037523,0.03560165330254488,-0.12096982334746209,0.043101518043385786,-0.0778683053040763,-0.1640713413908479
sec22,67,0.8432657061512144,0.024295331645600257,100,5,0.4922061481411898,0.052904899014542144,-0.35105955801002464,0.05821676287383736,-0.2928427951361873,-0.409276320883862
sec22,67,0.8432657061512144,0.024295331645600257,125,4,NA,NA,NA,NA,NA,NA
sec66,67,0.8845010922977576,0.07774473285690972,2.5,4,0.9338730290909172,0.46044534117995956,0.04937193679315954,0.46696269198012125,0.5163346287732808,-0.4175907551869617
sec66,67,0.8845010922977576,0.07774473285690972,5,29,0.8890256044048033,0.1097815089928704,0.004524512107045631,0.13452220338570112,0.13904671549274675,-0.12999769127865549
sec66,67,0.8845010922977576,0.07774473285690972,10,38,0.8562013312572875,0.10649490735011548,-0.02829976104047016,0.13185374010054451,0.10355397906007435,-0.16015350114101468
sec66,67,0.8845010922977576,0.07774473285690972,20,4,0.9992490703633219,0.21356593726704137,0.11474797806556425,0.2272766003083954,0.3420245783739596,-0.11252862224283114
sec66,67,0.8845010922977576,0.07774473285690972,25,61,0.8570717615986876,0.08566570618324777,-0.027429330699070054,0.1156842975639598,0.08825496686488975,-0.14311362826302987
